# covent_pc_4
# Captured 2020-07-31 17:25:13.104391 by unknown user
# Built at revision 4f5d3bd (dirty)
time(sec) pc_setpoint pressure volume net_flow
1.310 10.000 8.941 136.916 -616.588
1.320 10.000 8.945 131.161 -534.119
1.330 10.000 8.944 126.388 -420.321
1.340 10.000 9.119 121.831 -491.239
1.350 10.000 9.181 116.416 -592.028
1.360 10.000 9.045 111.430 -404.662
1.370 10.000 9.081 107.107 -460.384
1.380 10.000 8.859 102.660 -428.913
1.390 10.000 8.970 98.315 -440.020
1.400 10.000 9.099 93.876 -447.928
1.410 10.000 9.287 89.619 -403.342
1.420 10.000 9.367 85.768 -367.009
1.430 10.000 9.428 82.167 -353.074
1.440 10.000 9.499 78.734 -333.515
1.450 10.000 9.606 75.412 -330.918
1.460 10.000 9.690 72.223 -306.911
1.470 10.000 9.841 69.216 -294.549
1.480 10.000 9.814 66.266 -295.465
1.490 10.000 9.698 63.485 -260.749
1.500 10.000 9.638 60.806 -274.916
1.510 10.000 9.607 58.100 -266.268
1.520 10.000 9.716 55.446 -264.637
1.530 10.000 9.733 52.782 -268.095
1.540 10.000 9.554 50.092 -270.016
1.550 10.000 9.723 47.448 -258.839
1.560 10.000 9.702 44.965 -237.642
1.570 10.000 9.678 42.728 -209.707
1.580 10.000 9.588 40.671 -201.762
1.590 10.000 9.485 38.744 -183.726
1.600 10.000 9.495 36.982 -168.624
1.610 10.000 9.756 35.196 -188.494
1.620 10.000 9.819 33.371 -176.642
1.630 10.000 9.756 31.753 -146.954
1.640 10.000 9.660 30.323 -138.828
1.650 10.000 9.731 28.972 -131.414
1.660 10.000 9.808 27.692 -124.734
1.670 10.000 9.688 26.562 -101.059
1.680 10.000 9.737 25.599 -91.657
1.690 10.000 9.861 24.706 -86.994
1.700 10.000 9.823 23.891 -75.953
1.710 10.000 9.622 23.185 -65.299
1.720 10.000 9.897 22.581 -55.436
1.730 10.000 9.973 22.125 -35.810
1.740 10.000 9.705 21.769 -35.404
1.750 10.000 9.687 21.472 -24.014
1.760 10.000 9.844 21.301 -10.140
1.770 10.000 9.923 21.250 -0.067
1.780 10.000 9.790 21.259 1.779
1.790 10.000 9.961 21.296 5.591
1.800 10.000 9.976 21.450 25.238
1.810 10.000 9.892 21.686 22.027
1.820 10.000 9.941 21.992 39.234
1.830 10.000 10.034 22.336 29.525
1.840 10.000 10.013 22.582 19.592
1.850 10.000 10.041 22.814 26.781
1.860 10.000 10.037 23.034 17.225
1.870 10.000 10.099 23.205 17.147
1.880 10.000 10.077 23.388 19.345
1.890 10.000 10.134 23.564 15.955
1.900 10.000 10.167 23.668 4.811
1.910 10.000 10.136 23.752 11.928
1.920 10.000 10.157 23.760 -10.366
1.930 10.000 10.227 23.648 -11.897
1.940 10.000 10.122 23.552 -7.354
1.950 10.000 10.159 23.423 -18.412
1.960 10.000 10.030 23.273 -11.714
1.970 10.000 10.211 23.170 -8.861
1.980 10.000 10.137 23.068 -11.517
1.990 10.000 10.119 22.787 -44.638
2.000 10.000 10.122 22.394 -33.957
2.010 10.000 10.057 22.049 -35.144
2.020 10.000 10.025 21.589 -56.770
2.030 10.000 10.128 21.038 -53.545
2.040 10.000 9.948 20.592 -35.521
2.050 10.000 9.947 20.256 -31.809
2.060 10.000 9.989 19.866 -46.043
2.070 10.000 9.979 19.365 -54.201
2.080 10.000 9.901 18.876 -43.515
2.090 10.000 9.997 18.399 -51.902
2.100 10.000 9.953 17.972 -33.495
2.110 10.000 9.932 17.625 -36.035
2.120 10.000 9.750 17.270 -35.003
2.130 10.000 9.825 16.933 -32.351
2.140 10.000 9.941 16.728 -8.686
2.150 10.000 9.901 16.579 -21.051
2.160 10.000 9.918 16.388 -17.143
2.170 10.000 9.878 16.256 -9.274
2.180 10.000 9.972 16.116 -18.701
2.190 10.000 9.856 16.041 3.734
2.200 10.000 9.968 16.027 -6.663
2.210 10.000 10.056 15.949 -8.826
2.220 10.000 9.954 15.854 -10.187
2.230 10.000 9.945 15.786 -3.354
2.240 10.000 10.007 15.771 0.264
2.250 10.000 9.975 15.803 6.099
2.260 10.000 9.999 15.837 0.711
2.270 10.000 10.094 15.737 -20.682
2.280 10.000 9.937 15.657 4.791
2.290 10.000 9.982 15.654 -5.474
2.300 10.000 10.140 15.596 -6.122
2.310 10.000 10.051 15.595 5.940
2.320 10.000 10.056 15.627 0.535
2.330 10.000 10.106 15.575 -11.018
2.340 10.000 10.119 15.411 -21.745
2.350 10.000 10.031 15.241 -12.212
2.360 10.000 10.081 15.091 -17.835
2.370 10.000 9.924 14.918 -16.744
2.380 10.000 9.991 14.757 -15.450
2.390 10.000 9.979 14.569 -22.213
2.400 10.000 9.998 14.367 -18.266
2.410 10.000 10.065 14.175 -20.061
2.420 10.000 9.942 14.042 -6.643
2.430 10.000 9.920 13.976 -6.486
2.440 10.000 10.082 13.854 -17.884
2.450 10.000 9.966 13.720 -8.970
2.460 10.000 10.023 13.603 -14.453
2.470 10.000 10.063 13.409 -24.228
2.480 10.000 10.033 13.224 -12.897
2.490 10.000 9.832 13.140 -3.912
2.500 10.000 10.106 13.097 -4.624
2.510 10.000 10.092 13.009 -13.048
2.520 10.000 9.974 12.734 -41.916
2.530 10.000 9.968 12.385 -27.941
2.540 10.000 10.041 12.170 -15.004
2.550 10.000 9.851 12.057 -7.598
2.560 10.000 10.042 11.949 -14.031
2.570 10.000 10.055 11.804 -14.855
2.580 10.000 9.926 11.667 -12.537
2.590 10.000 9.926 11.590 -2.926
2.600 10.000 10.053 11.470 -21.139
2.610 10.000 10.068 11.264 -19.976
2.620 10.000 9.907 11.036 -25.657
2.630 10.000 9.993 10.789 -23.793
2.640 10.000 9.986 10.607 -12.582
2.650 10.000 9.944 10.470 -14.827
2.660 10.000 10.031 10.247 -29.686
2.670 10.000 10.084 9.974 -24.929
2.680 10.000 9.945 9.739 -22.159
2.690 10.000 9.886 9.625 -0.470
2.700 10.000 9.968 9.572 -10.134
2.710 10.000 9.977 9.525 0.583
2.720 10.000 10.005 9.499 -5.746
2.730 10.000 10.091 9.428 -8.333
2.740 10.000 9.994 9.417 6.101
2.750 10.000 9.992 9.362 -17.105
2.760 10.000 10.041 9.151 -25.064
2.770 10.000 10.097 8.958 -13.535
2.780 10.000 10.041 8.761 -25.907
2.790 10.000 10.024 8.417 -42.994
2.800 10.000 9.951 8.093 -21.756
2.810 12.500 9.965 7.918 -13.315
2.820 15.000 10.542 8.105 50.713
2.830 17.500 11.596 9.430 214.390
2.840 20.000 13.196 12.818 463.149
2.850 22.500 17.621 18.603 693.877
2.860 25.000 25.442 26.848 954.866
2.870 27.500 31.021 37.219 1119.700
2.880 30.000 34.075 47.966 1029.697
2.890 32.500 33.603 58.277 1032.389
2.900 35.000 32.542 68.445 1001.273
2.910 35.000 32.855 78.508 1011.426
2.920 35.000 34.607 88.960 1079.150
2.930 35.000 36.175 99.194 967.480
2.940 35.000 36.556 109.101 1014.020
2.950 35.000 36.248 118.935 952.289
2.960 35.000 35.975 129.075 1075.891
2.970 35.000 35.873 139.378 984.465
2.980 35.000 37.665 149.396 1019.462
2.990 35.000 35.978 159.662 1034.015
3.000 35.000 34.697 169.158 865.106
3.010 35.000 34.289 178.117 926.450
3.020 35.000 36.209 186.924 835.166
3.030 35.000 35.796 195.421 864.309
3.040 35.000 35.187 203.722 795.967
3.050 35.000 34.981 211.776 814.844
3.060 35.000 35.815 219.806 791.044
3.070 35.000 35.024 227.742 795.790
3.080 35.000 34.978 235.666 789.501
3.090 35.000 35.743 243.515 780.355
3.100 35.000 34.886 251.147 745.382
3.110 35.000 35.155 258.360 697.657
3.120 35.000 35.470 265.391 708.671
3.130 35.000 35.113 272.803 773.801
3.140 35.000 35.020 279.766 618.844
3.150 35.000 34.897 286.517 731.384
3.160 35.000 34.844 293.789 722.866
3.170 35.000 35.217 300.857 690.722
3.180 35.000 35.788 307.815 701.185
3.190 35.000 35.670 314.733 681.756
3.200 35.000 36.064 320.959 563.805
3.210 35.000 35.408 326.725 589.329
3.220 35.000 35.176 332.112 487.819
3.230 35.000 33.697 337.066 503.431
3.240 35.000 33.368 341.923 467.992
3.250 35.000 33.607 346.745 496.377
3.260 35.000 34.361 352.053 565.196
3.270 35.000 36.286 357.667 557.692
3.280 35.000 36.549 363.527 614.198
3.290 35.000 36.512 369.172 514.778
3.300 35.000 35.999 374.306 512.007
3.310 35.000 35.023 379.417 510.275
3.320 35.000 34.188 383.914 388.935
3.330 35.000 34.806 388.096 447.653
3.340 35.000 35.148 392.431 418.921
3.350 35.000 35.438 396.268 348.872
3.360 35.000 35.120 399.923 382.275
3.370 35.000 35.326 403.845 402.023
3.380 35.000 35.305 407.728 374.553
3.390 35.000 34.992 411.432 366.233
3.400 35.000 35.024 415.024 352.136
3.410 35.000 34.474 418.451 333.389
3.420 35.000 35.146 421.920 360.281
3.430 35.000 35.438 425.296 315.078
3.440 35.000 35.669 428.549 335.461
3.450 35.000 34.937 431.568 268.365
3.460 35.000 34.753 434.479 313.827
3.470 35.000 35.075 437.369 264.114
3.480 35.000 35.067 440.230 308.092
3.490 35.000 35.440 442.993 244.582
3.500 35.000 35.230 445.294 215.570
3.510 35.000 35.375 447.478 221.366
3.520 35.000 34.581 449.527 188.424
3.530 35.000 34.545 451.509 207.905
3.540 35.000 35.522 453.583 206.837
3.550 35.000 35.245 455.610 198.651
3.560 35.000 35.159 457.488 177.004
3.570 35.000 35.342 459.165 158.367
3.580 35.000 35.136 460.896 187.818
3.590 35.000 34.724 462.620 156.884
3.600 35.000 35.004 464.008 120.744
3.610 35.000 35.237 465.299 137.435
3.620 35.000 34.849 466.615 125.851
3.630 35.000 35.414 467.773 105.806
3.640 35.000 35.127 468.883 116.126
3.650 35.000 34.815 469.915 90.223
3.660 35.000 35.151 470.797 86.202
3.670 35.000 35.091 471.671 88.676
3.680 35.000 35.148 472.462 69.454
3.690 35.000 35.196 473.225 83.203
3.700 35.000 34.904 473.884 48.588
3.710 35.000 34.965 474.424 59.356
3.720 35.000 34.956 474.989 53.727
3.730 35.000 34.973 475.553 59.031
3.740 35.000 35.145 476.206 71.617
3.750 35.000 35.113 476.889 65.017
3.760 35.000 35.201 477.312 19.488
3.770 35.000 34.703 477.598 37.702
3.780 35.000 34.960 478.080 58.763
3.790 35.000 35.461 478.540 33.209
3.800 35.000 34.709 478.805 19.721
3.810 10.000 35.157 478.875 -5.727
3.820 10.000 34.014 475.691 -631.009
3.830 10.000 22.010 468.217 -863.783
3.840 10.000 20.951 459.130 -953.492
3.850 10.000 19.441 450.049 -862.903
3.860 10.000 19.542 441.943 -757.759
3.870 10.000 18.946 433.739 -883.646
3.880 10.000 18.504 425.504 -763.436
3.890 10.000 18.339 417.291 -878.310
3.900 10.000 17.757 408.849 -810.906
3.910 10.000 17.354 400.415 -875.874
3.920 10.000 16.929 392.874 -632.304
3.930 10.000 16.897 386.202 -702.091
3.940 10.000 16.219 378.354 -867.653
3.950 10.000 16.254 370.644 -674.230
3.960 10.000 15.844 363.113 -832.073
3.970 10.000 16.061 354.952 -800.233
3.980 10.000 15.480 347.588 -672.527
3.990 10.000 15.138 340.984 -648.259
4.000 10.000 15.009 334.266 -695.221
4.010 10.000 14.944 326.696 -818.634
4.020 10.000 14.680 319.199 -681.036
4.030 10.000 14.359 312.368 -685.214
4.040 10.000 13.980 305.226 -742.706
4.050 10.000 13.734 297.435 -815.878
4.060 10.000 13.764 289.903 -690.590
4.070 10.000 13.245 282.954 -699.200
4.080 10.000 12.959 276.221 -647.570
4.090 10.000 13.064 270.043 -587.914
4.100 10.000 12.654 263.167 -787.545
4.110 10.000 12.617 255.814 -682.897
4.120 10.000 12.472 249.234 -633.093
4.130 10.000 12.124 242.196 -774.389
4.140 10.000 11.692 235.635 -538.078
4.150 10.000 11.657 229.982 -592.254
4.160 10.000 11.525 224.086 -587.107
4.170 10.000 11.201 218.322 -565.796
4.180 10.000 11.270 212.492 -600.158
4.190 10.000 10.933 206.596 -579.050
4.200 10.000 10.774 200.838 -572.327
4.210 10.000 10.608 194.287 -738.120
4.220 10.000 10.692 187.196 -680.153
4.230 10.000 10.449 180.987 -561.579
4.240 10.000 10.147 175.633 -509.088
4.250 10.000 9.995 169.745 -668.744
4.260 10.000 10.063 163.711 -538.146
4.270 10.000 9.667 158.427 -518.153
4.280 10.000 9.582 152.561 -655.301
4.290 10.000 9.359 146.456 -565.805
4.300 10.000 9.222 140.621 -601.295
4.310 10.000 9.149 134.477 -627.417
4.320 10.000 9.129 128.831 -501.774
4.330 10.000 9.163 123.263 -611.969
4.340 10.000 9.201 117.038 -633.027
4.350 10.000 9.005 110.927 -589.075
4.360 10.000 9.259 105.906 -415.205
4.370 10.000 9.213 100.719 -622.323
4.380 10.000 9.041 95.376 -445.815
4.390 10.000 8.962 90.866 -456.445
4.400 10.000 8.973 86.395 -437.923
4.410 10.000 8.941 82.113 -418.007
4.420 10.000 9.202 77.978 -409.036
4.430 10.000 9.263 74.151 -356.671
4.440 10.000 9.452 70.566 -360.289
4.450 10.000 9.701 66.979 -357.128
4.460 10.000 9.648 63.329 -372.847
4.470 10.000 9.730 59.714 -350.259
4.480 10.000 9.798 56.213 -349.835
4.490 10.000 9.592 52.717 -349.417
4.500 10.000 9.737 49.233 -347.538
4.510 10.000 9.686 45.815 -335.969
4.520 10.000 9.634 42.609 -305.158
4.530 10.000 9.794 39.420 -332.624
4.540 10.000 9.557 36.316 -288.320
4.550 10.000 9.629 33.436 -287.591
4.560 10.000 9.588 30.694 -260.547
4.570 10.000 9.617 28.242 -230.208
4.580 10.000 9.514 26.031 -211.911
4.590 10.000 9.487 23.965 -201.210
4.600 10.000 9.469 21.975 -196.960
4.610 10.000 9.582 19.974 -203.171
4.620 10.000 9.735 18.043 -182.991
4.630 10.000 9.749 16.327 -160.171
4.640 10.000 9.609 14.805 -144.213
4.650 10.000 9.678 13.390 -138.967
4.660 10.000 9.824 12.087 -121.537
4.670 10.000 9.730 10.926 -110.607
4.680 10.000 9.748 9.865 -101.701
4.690 10.000 9.785 8.838 -103.730
4.700 10.000 9.834 7.856 -92.634
4.710 10.000 9.802 7.054 -67.665
4.720 10.000 9.760 6.367 -69.706
4.730 10.000 9.813 5.681 -67.573
4.740 10.000 9.958 5.120 -44.549
4.750 10.000 9.840 4.690 -41.605
4.760 10.000 9.728 4.263 -43.730
4.770 10.000 9.920 3.882 -32.423
4.780 10.000 9.913 3.657 -12.680
4.790 10.000 9.769 3.634 8.159
4.800 10.000 9.926 3.719 8.758
4.810 10.000 9.947 3.841 15.759
4.820 10.000 9.997 3.933 2.498
4.830 10.000 9.992 4.051 21.289
4.840 10.000 10.141 4.177 3.826
4.850 10.000 9.941 4.271 14.953
4.860 10.000 9.939 4.501 31.135
4.870 10.000 10.086 4.765 21.559
4.880 10.000 10.062 4.938 13.137
4.890 10.000 10.105 5.038 6.854
4.900 10.000 10.075 5.154 16.386
4.910 10.000 10.024 5.302 13.122
4.920 10.000 10.055 5.443 15.079
4.930 10.000 10.109 5.554 7.143
4.940 10.000 10.145 5.573 -3.304
4.950 10.000 10.149 5.507 -9.969
4.960 10.000 10.176 5.377 -16.012
4.970 10.000 10.142 5.177 -23.926
4.980 10.000 10.115 4.953 -21.042
4.990 10.000 10.145 4.696 -30.165
5.000 10.000 10.106 4.400 -29.043
5.010 10.000 10.118 4.100 -31.116
5.020 10.000 10.040 3.735 -41.818
5.030 10.000 9.983 3.286 -47.942
5.040 10.000 10.038 2.784 -52.407
5.050 10.000 10.059 2.337 -37.140
5.060 10.000 9.913 1.915 -47.262
5.070 10.000 9.992 1.455 -44.615
5.080 10.000 10.076 1.043 -37.795
5.090 10.000 9.903 0.729 -25.045
5.100 10.000 9.967 0.392 -42.297
5.110 10.000 9.987 -0.014 -38.997
5.120 10.000 9.877 -0.333 -24.693
5.130 10.000 9.919 -0.640 -36.782
5.140 10.000 9.975 -1.001 -35.389
5.150 10.000 9.992 -1.332 -30.927
5.160 10.000 9.947 -1.673 -37.286
5.170 10.000 9.924 -2.014 -30.816
5.180 10.000 9.820 -2.237 -13.821
5.190 10.000 9.957 -2.367 -12.093
5.200 10.000 9.970 -2.517 -17.937
5.210 10.000 9.943 -2.637 -6.095
5.220 10.000 9.933 -2.706 -7.746
5.230 10.000 9.836 -2.734 2.117
5.240 10.000 9.969 -2.799 -15.107
5.250 10.000 10.007 -2.938 -12.734
5.260 10.000 9.928 -3.048 -9.077
5.270 10.000 9.925 -3.146 -10.655
5.280 10.000 9.928 -3.206 -1.378
5.290 10.000 9.928 -3.162 10.221
5.300 10.000 10.025 -3.043 13.565
5.310 10.000 10.061 -3.028 -10.473
5.320 10.000 9.993 -3.104 -4.877
5.330 10.000 10.095 -3.161 -6.420
5.340 10.000 9.936 -3.188 1.004
5.350 10.000 10.191 -3.183 0.056
5.360 10.000 10.149 -3.215 -6.504
5.370 10.000 9.995 -3.268 -4.082
5.380 10.000 10.088 -3.308 -3.849
5.390 10.000 10.108 -3.354 -5.504
5.400 10.000 10.052 -3.536 -30.802
5.410 10.000 10.093 -3.793 -20.665
5.420 10.000 10.070 -4.017 -24.136
5.430 10.000 9.921 -4.232 -18.871
5.440 10.000 9.982 -4.445 -23.762
5.450 10.000 10.100 -4.707 -28.581
5.460 10.000 9.970 -4.922 -14.458
5.470 10.000 9.996 -5.051 -11.342
5.480 10.000 10.069 -5.141 -6.508
5.490 10.000 9.966 -5.224 -10.158
5.500 10.000 10.047 -5.386 -22.169
5.510 10.000 9.977 -5.597 -20.054
5.520 10.000 10.063 -5.822 -25.022
5.530 10.000 10.024 -6.114 -33.454
5.540 10.000 9.959 -6.478 -39.202
5.550 10.000 9.914 -6.732 -11.729
5.560 10.000 10.005 -6.838 -9.406
5.570 10.000 10.073 -7.029 -28.867
5.580 10.000 10.009 -7.319 -29.107
5.590 10.000 9.941 -7.583 -23.624
5.600 10.000 9.981 -7.804 -20.648
5.610 10.000 9.982 -8.084 -35.236
5.620 10.000 9.998 -8.393 -26.706
5.630 10.000 9.943 -8.544 -3.454
5.640 10.000 9.933 -8.638 -15.401
5.650 10.000 10.007 -8.772 -11.293
5.660 10.000 9.977 -8.855 -5.296
5.670 10.000 9.873 -8.974 -18.606
5.680 10.000 10.040 -9.205 -27.530
5.690 10.000 9.932 -9.388 -9.037
5.700 10.000 9.997 -9.462 -5.707
5.710 10.000 9.932 -9.481 1.908
5.720 10.000 10.056 -9.504 -6.613
5.730 10.000 9.986 -9.576 -7.764
5.740 10.000 9.972 -9.722 -21.437
5.750 10.000 9.998 -9.884 -11.009
5.760 10.000 10.022 -9.907 6.464
5.770 10.000 10.031 -9.871 0.682
5.780 10.000 9.948 -9.912 -8.885
5.790 10.000 10.056 -10.014 -11.521
5.800 10.000 9.973 -10.132 -11.956
5.810 10.000 9.930 -10.355 -32.741
5.820 12.500 10.112 -10.562 -8.642
5.830 15.000 10.374 -10.177 85.667
5.840 17.500 11.554 -8.618 226.010
5.850 20.000 13.351 -5.134 470.867
5.860 22.501 17.983 0.848 725.485
5.870 25.001 25.672 10.005 1105.633
5.880 27.500 31.202 21.038 1101.870
5.890 30.000 34.090 31.868 1064.086
5.900 32.500 32.993 42.454 1053.196
5.910 35.000 32.626 52.666 989.276
5.920 35.000 33.458 62.844 1046.351
5.930 35.000 33.613 73.406 1066.034
5.940 35.000 35.731 84.388 1130.141
5.950 35.000 37.301 94.983 988.927
5.960 35.000 36.551 105.314 1077.358
5.970 35.000 36.016 115.380 936.139
5.980 35.000 36.898 124.796 947.062
5.990 35.000 36.079 134.522 996.859
6.000 35.000 36.228 143.951 890.095
6.010 35.000 34.913 153.297 979.041
6.020 35.000 35.433 162.869 934.604
6.030 35.000 34.799 172.052 902.759
6.040 35.000 35.314 180.763 839.401
6.050 35.000 35.453 189.083 824.734
6.060 35.000 35.658 197.549 868.125
6.070 35.000 34.889 205.708 763.646
6.080 35.000 35.207 213.649 824.902
6.090 35.000 35.320 221.870 819.313
6.100 35.000 35.238 229.926 791.739
6.110 35.000 35.290 237.912 805.682
6.120 35.000 34.692 245.872 786.368
6.130 35.000 36.214 253.713 781.854
6.140 35.000 34.866 261.495 774.273
6.150 35.000 35.533 268.543 635.440
6.160 35.000 34.958 275.337 723.500
6.170 35.000 35.478 281.841 577.226
6.180 35.000 35.455 287.680 590.515
6.190 35.000 34.937 294.236 720.681
6.200 35.000 34.738 300.954 622.901
6.210 35.000 34.345 307.059 597.971
6.220 35.000 35.086 313.070 604.372
6.230 35.000 35.406 319.111 603.635
6.240 35.000 35.947 325.195 613.585
6.250 35.000 35.724 331.339 615.256
6.260 35.000 35.563 337.030 522.702
6.270 35.000 35.191 342.361 543.741
6.280 35.000 34.544 347.656 515.008
6.290 35.000 34.049 352.336 421.094
6.300 35.000 33.714 356.674 446.512
6.310 35.000 33.948 361.449 508.435
6.320 35.000 35.287 366.461 493.992
6.330 35.000 35.998 371.655 544.934
6.340 35.000 36.618 376.590 441.971
6.350 35.000 36.330 380.720 384.086
6.360 35.000 35.658 384.677 407.347
6.370 35.000 34.569 388.429 342.806
6.380 35.000 34.694 392.076 386.626
6.390 35.000 34.171 395.658 329.690
6.400 35.000 35.017 398.994 337.792
6.410 35.000 34.797 402.543 371.958
6.420 35.000 35.110 405.866 292.703
6.430 35.000 35.494 409.050 344.008
6.440 35.000 35.553 412.560 358.070
6.450 35.000 35.470 416.208 371.453
6.460 35.000 35.174 419.793 345.551
6.470 35.000 34.994 423.055 306.879
6.480 35.000 34.872 426.032 288.486
6.490 35.000 35.384 428.721 249.346
6.500 35.000 34.972 431.267 259.860
6.510 35.000 35.394 433.721 230.893
6.520 35.000 35.373 436.034 231.724
6.530 35.000 34.946 438.333 228.072
6.540 35.000 34.698 440.567 218.680
6.550 35.000 34.960 442.610 190.051
6.560 35.000 35.228 444.704 228.697
6.570 35.000 35.103 446.932 216.921
6.580 35.000 34.956 449.006 197.840
6.590 35.000 35.502 451.027 206.458
6.600 35.000 35.140 452.983 184.766
6.610 35.000 35.002 454.646 147.902
6.620 35.000 35.098 456.330 188.829
6.630 35.000 35.008 458.019 148.862
6.640 35.000 34.984 459.501 147.613
6.650 35.000 35.438 460.801 112.371
6.660 35.000 35.004 461.871 101.558
6.670 35.000 34.973 462.879 100.162
6.680 35.000 35.144 463.711 66.237
