# covent_pc_2
# Captured 2021-01-24 19:20:45.000637 by unknown user
# Built at revision ba9d3656 (dirty)
time(sec) pc_setpoint pressure volume net_flow
0.470 10.000 9.244 47.216 -79.486
0.480 10.000 10.382 45.973 -169.183
0.490 10.000 9.259 44.735 -78.453
0.500 10.000 10.647 43.707 -127.137
0.510 10.000 8.994 42.472 -119.803
0.520 10.000 10.796 41.440 -86.665
0.530 10.000 8.782 40.310 -139.217
0.540 10.000 10.719 39.285 -65.956
0.550 10.000 8.821 38.128 -165.282
0.560 10.000 10.844 37.097 -41.020
0.570 10.000 8.892 36.198 -138.577
0.580 10.000 10.765 35.129 -75.453
0.590 10.000 9.150 34.236 -103.039
0.600 10.000 10.648 33.250 -94.267
0.610 10.000 9.232 32.387 -78.234
0.620 10.000 10.325 31.382 -122.783
0.630 10.000 9.573 30.501 -53.331
0.640 10.000 9.815 29.394 -168.159
0.650 10.000 10.141 28.461 -18.421
0.660 10.000 9.458 27.317 -210.420
0.670 10.000 10.254 26.259 -1.208
0.680 10.000 9.425 25.375 -175.648
0.690 10.000 10.471 24.474 -4.487
0.700 10.000 9.212 23.638 -162.684
0.710 10.000 10.590 22.702 -24.610
0.720 10.000 9.112 21.785 -158.766
0.730 10.000 10.668 20.803 -37.610
0.740 10.000 9.028 20.017 -119.657
0.750 10.000 10.804 19.147 -54.380
0.760 10.000 9.033 18.340 -106.900
0.770 10.000 10.653 17.509 -59.258
0.780 10.000 9.182 16.793 -84.005
0.790 10.000 10.602 16.083 -58.062
0.800 10.000 9.304 15.425 -73.496
0.810 10.000 10.286 14.682 -75.194
0.820 10.000 9.568 13.985 -64.153
0.830 10.000 10.061 13.233 -86.230
0.840 10.000 9.834 12.488 -62.782
0.850 10.000 9.562 11.767 -81.307
0.860 10.000 10.095 10.980 -76.174
0.870 10.000 9.601 10.146 -90.707
0.880 10.000 10.015 9.348 -68.886
0.890 10.000 9.699 8.503 -99.980
0.900 10.000 9.828 7.551 -90.427
0.910 10.000 9.753 6.722 -75.351
0.920 10.000 9.780 5.957 -77.735
0.930 10.000 9.833 5.166 -80.498
0.940 10.000 9.722 4.385 -75.624
0.950 10.000 9.779 3.650 -71.501
0.960 10.000 9.801 2.911 -76.293
0.970 10.000 9.856 2.126 -80.641
0.980 10.000 9.674 1.329 -78.730
0.990 10.000 9.828 0.543 -78.586
1.000 10.000 9.792 -0.336 -97.032
1.010 10.000 9.682 -1.247 -85.172
1.020 10.000 9.670 -2.115 -88.494
1.030 10.000 9.700 -2.992 -87.028
1.040 10.000 9.707 -3.824 -79.329
1.050 10.000 9.808 -4.561 -67.937
1.060 10.000 9.689 -5.330 -85.924
1.070 10.000 9.739 -6.126 -73.254
1.080 10.000 9.785 -6.851 -71.882
1.090 10.000 9.762 -7.524 -62.625
1.100 10.000 9.698 -8.143 -61.102
1.110 10.000 9.709 -8.670 -44.460
1.120 10.000 9.814 -9.084 -38.185
1.130 10.000 9.717 -9.491 -43.271
1.140 10.000 9.743 -9.842 -27.010
1.150 10.000 9.887 -10.098 -24.206
1.160 10.000 9.766 -10.346 -25.359
1.170 10.000 9.826 -10.518 -8.935
1.180 10.000 9.898 -10.627 -12.829
1.190 10.000 9.791 -10.653 7.622
1.200 10.000 9.758 -10.559 11.013
1.210 10.000 9.835 -10.448 11.288
1.220 10.000 9.852 -10.259 26.480
1.230 10.000 9.949 -9.995 26.350
1.240 10.000 9.791 -9.779 16.787
1.250 10.000 9.775 -9.571 24.793
1.260 10.000 10.007 -9.305 28.504
1.270 10.000 9.916 -8.998 32.816
1.280 10.000 9.906 -8.624 42.095
1.290 10.000 10.008 -8.202 42.161
1.300 10.000 9.922 -7.799 38.461
1.310 10.000 9.990 -7.350 51.500
1.320 10.000 10.052 -6.853 47.780
1.330 10.000 10.006 -6.481 26.566
1.340 10.000 9.941 -6.101 49.415
1.350 10.000 10.090 -5.676 35.593
1.360 10.000 9.995 -5.370 25.782
1.370 10.000 10.132 -5.021 44.019
1.380 10.000 10.059 -4.579 44.246
1.390 10.000 10.128 -4.233 24.917
1.400 10.000 9.962 -4.005 20.745
1.410 10.000 10.271 -3.638 52.726
1.420 10.000 10.004 -3.291 16.565
1.430 10.000 10.085 -3.058 30.004
1.440 10.000 10.147 -2.815 18.725
1.450 10.000 10.067 -2.641 16.048
1.460 10.000 10.040 -2.468 18.456
1.470 10.000 10.208 -2.264 22.429
1.480 10.000 10.155 -2.101 10.077
1.490 10.000 10.053 -2.080 -5.773
1.500 10.000 10.055 -2.111 -0.480
1.510 10.000 10.129 -2.034 15.905
1.520 10.000 10.182 -1.874 16.112
1.530 10.000 10.036 -1.804 -2.153
1.540 10.000 9.986 -1.816 -0.149
1.550 10.000 10.151 -1.831 -2.939
1.560 10.000 10.067 -1.901 -11.014
1.570 10.000 10.100 -1.958 -0.339
1.580 10.000 9.963 -1.958 0.225
1.590 10.000 10.034 -1.932 4.948
1.600 10.000 10.106 -1.942 -6.939
1.610 10.000 10.120 -2.035 -11.524
1.620 10.000 10.091 -2.135 -8.648
1.630 10.000 10.061 -2.307 -25.638
1.640 10.000 9.909 -2.633 -39.606
1.650 10.000 10.071 -2.948 -23.405
1.660 10.000 9.972 -3.126 -12.141
1.670 10.000 9.982 -3.296 -21.824
1.680 10.000 10.009 -3.509 -20.732
1.690 10.000 10.027 -3.719 -21.315
1.700 10.000 9.974 -3.907 -16.391
1.710 10.000 9.954 -4.037 -9.592
1.720 10.000 10.068 -4.107 -4.333
1.730 10.000 9.904 -4.229 -20.008
1.740 10.000 9.993 -4.395 -13.369
1.750 10.000 9.962 -4.610 -29.570
1.760 10.000 9.943 -4.840 -16.327
1.770 10.000 9.991 -4.963 -8.413
1.780 10.000 9.888 -5.126 -24.041
1.790 10.000 9.974 -5.295 -9.907
1.800 10.000 9.987 -5.337 1.588
1.810 10.000 9.890 -5.423 -18.880
1.820 10.000 10.025 -5.601 -16.727
1.830 10.000 9.957 -5.699 -2.790
1.840 10.000 9.979 -5.772 -11.893
1.850 10.000 9.875 -5.903 -14.190
1.860 10.000 10.025 -5.995 -4.238
1.870 10.000 9.946 -6.077 -12.174
1.880 10.000 9.893 -6.193 -11.010
1.890 10.000 10.092 -6.290 -8.498
1.900 10.000 9.937 -6.404 -14.265
1.910 10.000 9.950 -6.493 -3.446
1.920 10.000 9.927 -6.517 -1.445
1.930 10.000 9.943 -6.522 0.397
1.940 10.000 9.892 -6.536 -3.049
1.950 10.000 9.999 -6.549 0.483
1.960 10.000 9.932 -6.503 8.632
1.970 10.000 9.985 -6.375 16.969
1.980 10.000 10.071 -6.309 -3.796
1.990 10.000 10.018 -6.310 3.711
2.000 10.000 10.090 -6.276 3.096
2.010 10.000 9.978 -6.220 7.965
2.020 10.000 10.019 -6.105 15.046
2.030 10.000 10.033 -6.035 -0.938
2.040 10.000 10.059 -5.986 10.735
2.050 10.000 9.936 -5.952 -4.095
2.060 10.000 10.109 -5.951 4.442
2.070 10.000 10.042 -5.916 2.495
2.080 10.000 10.064 -5.821 16.589
2.090 10.000 10.053 -5.706 6.373
2.100 10.000 9.973 -5.717 -8.698
2.110 10.000 10.017 -5.866 -20.961
2.120 10.000 10.077 -5.978 -1.582
2.130 10.000 10.078 -6.031 -8.839
2.140 10.000 10.031 -6.106 -6.161
2.150 10.000 10.056 -6.207 -14.041
2.160 10.000 10.088 -6.441 -32.795
2.170 10.000 10.097 -6.649 -8.949
2.180 10.000 9.911 -6.728 -6.778
2.190 10.000 9.953 -6.839 -15.480
2.200 10.000 9.995 -7.036 -23.873
2.210 10.000 10.094 -7.175 -3.893
2.220 10.000 10.006 -7.296 -20.340
2.230 10.000 9.908 -7.469 -14.229
2.240 10.000 10.051 -7.639 -19.734
2.250 10.000 10.016 -7.839 -20.296
2.260 10.000 9.914 -7.960 -3.835
2.270 10.000 9.982 -8.105 -25.220
2.280 10.000 10.027 -8.309 -15.581
2.290 10.000 9.987 -8.498 -22.157
2.300 10.000 10.114 -8.607 0.246
2.310 10.000 9.989 -8.763 -31.354
2.320 10.000 9.920 -8.968 -9.806
2.330 10.000 10.001 -9.164 -29.264
2.340 10.000 9.953 -9.347 -7.325
2.350 10.000 10.057 -9.387 -0.745
2.360 10.000 9.887 -9.428 -7.478
2.370 10.000 9.961 -9.535 -13.936
2.380 10.000 10.018 -9.770 -33.057
2.390 10.000 10.038 -9.995 -11.872
2.400 10.000 10.036 -10.170 -23.135
2.410 10.000 9.943 -10.392 -21.190
2.420 10.000 10.002 -10.495 0.577
2.430 10.000 9.960 -10.596 -20.795
2.440 10.000 9.895 -10.786 -17.311
2.450 10.000 10.066 -10.968 -18.940
2.460 10.000 10.020 -11.240 -35.544
2.470 10.000 9.928 -11.510 -18.369
2.480 10.000 9.946 -11.654 -10.586
2.490 10.000 10.094 -11.681 5.274
2.500 10.000 9.894 -11.791 -27.241
2.510 10.000 10.071 -11.941 -2.824
2.520 10.000 10.059 -11.944 2.243
2.530 10.000 9.991 -11.977 -8.930
2.540 10.000 9.878 -12.070 -9.617
2.550 10.000 9.917 -12.202 -16.733
2.560 10.000 10.020 -12.267 3.671
2.570 10.000 9.989 -12.227 4.373
2.580 10.000 9.904 -12.166 7.814
2.590 10.000 9.959 -12.099 5.593
2.600 10.000 9.975 -12.025 9.143
2.610 10.000 10.045 -11.883 19.403
2.620 10.000 9.933 -11.814 -5.638
2.630 10.000 10.114 -11.829 2.615
2.640 10.000 10.022 -11.841 -5.069
2.650 10.000 9.945 -11.929 -12.532
2.660 10.000 10.006 -11.981 2.145
2.670 10.000 10.089 -11.955 3.066
2.680 10.000 9.948 -11.890 10.022
2.690 10.000 10.061 -11.756 16.668
2.700 10.000 10.045 -11.639 6.815
2.710 10.000 9.892 -11.612 -1.561
2.720 10.000 10.108 -11.592 5.565
2.730 10.000 9.994 -11.510 10.900
2.740 10.000 10.094 -11.415 8.189
2.750 10.000 9.955 -11.346 5.631
2.760 10.000 10.090 -11.369 -10.338
2.770 10.000 10.008 -11.476 -11.133
2.780 10.000 10.009 -11.565 -6.665
2.790 10.000 10.010 -11.561 7.516
2.800 10.000 10.122 -11.505 3.685
2.810 10.000 9.886 -11.537 -10.016
2.820 10.000 10.093 -11.560 5.435
2.830 10.000 10.085 -11.565 -6.539
2.840 10.000 9.935 -11.671 -14.580
2.850 10.000 9.899 -11.772 -5.572
2.860 10.000 10.037 -11.936 -27.378
2.870 10.000 9.979 -12.063 2.069
2.880 10.000 10.075 -12.084 -6.392
2.890 10.000 10.057 -12.217 -20.160
2.900 10.000 9.990 -12.406 -17.610
2.910 10.000 10.058 -12.524 -5.958
2.920 10.000 9.959 -12.643 -17.811
2.930 10.000 9.938 -12.764 -6.492
2.940 10.000 10.089 -12.858 -12.255
2.950 10.000 9.883 -12.951 -6.257
2.960 10.000 10.110 -12.997 -3.044
2.970 10.000 9.951 -13.091 -15.827
2.980 10.000 10.099 -13.232 -12.364
2.990 10.000 9.898 -13.351 -11.459
3.000 10.000 10.048 -13.474 -12.983
3.010 10.000 9.947 -13.668 -25.887
3.020 10.000 9.876 -13.886 -17.802
3.030 10.000 9.992 -14.016 -8.078
3.040 10.000 10.046 -14.155 -19.682
3.050 10.000 9.921 -14.434 -36.171
3.060 10.000 10.024 -14.721 -21.333
3.070 10.000 10.107 -14.880 -10.469
3.080 10.000 9.991 -14.929 0.803
3.090 10.000 9.946 -14.891 6.703
3.100 10.000 10.017 -14.886 -5.601
3.110 10.000 9.946 -14.928 -2.924
3.120 11.500 10.036 -14.854 17.778
3.130 13.000 9.959 -14.623 28.417
3.140 14.500 10.342 -14.193 57.566
3.150 16.000 10.644 -13.654 50.215
3.160 17.500 10.973 -12.769 126.789
3.170 19.000 12.280 -11.219 183.326
3.180 20.500 12.729 -8.975 265.494
3.190 22.001 13.877 -5.860 357.069
3.200 23.500 15.917 -2.217 371.933
3.210 25.000 16.936 1.498 371.151
3.220 25.000 18.307 5.072 343.481
3.230 25.000 19.284 8.432 328.535
3.240 25.000 20.392 11.893 363.747
3.250 25.000 21.211 15.448 347.218
3.260 25.000 21.020 18.813 325.868
3.270 25.000 21.574 21.996 310.602
3.280 25.000 21.667 25.351 360.495
3.290 25.000 21.743 28.789 327.035
3.300 25.000 21.764 32.051 325.360
3.310 25.000 21.581 35.282 320.907
3.320 25.000 21.685 38.684 359.486
3.330 25.000 21.781 42.162 336.251
3.340 25.000 21.886 45.444 319.993
3.350 25.000 21.883 48.656 322.511
3.360 25.000 21.855 51.873 320.882
3.370 25.000 21.854 55.066 317.725
3.380 25.000 22.185 58.073 283.584
3.390 25.000 22.073 61.040 309.937
3.400 25.000 22.286 63.998 281.518
3.410 25.000 22.075 66.955 310.030
3.420 25.000 22.210 69.810 260.912
3.430 25.000 22.341 72.464 270.048
3.440 25.000 22.324 75.516 340.188
3.450 25.000 22.641 78.716 299.897
3.460 25.000 22.304 81.735 303.685
3.470 25.000 22.667 84.658 280.953
3.480 25.000 22.760 87.670 321.542
3.490 25.000 22.539 90.727 289.850
3.500 25.000 22.617 93.662 296.961
3.510 25.000 22.921 96.682 307.151
3.520 25.000 22.912 99.645 285.561
3.530 25.000 23.079 102.432 271.652
3.540 25.000 22.928 105.313 304.746
3.550 25.000 23.652 108.316 295.829
3.560 25.000 22.970 111.244 289.893
3.570 25.000 23.385 113.982 257.556
3.580 25.000 23.058 116.634 272.966
3.590 25.000 22.957 119.319 264.131
3.600 25.000 22.987 121.925 256.928
3.610 25.000 22.836 124.651 288.383
3.620 25.000 23.052 127.431 267.549
3.630 25.000 23.688 130.099 266.027
3.640 25.000 23.449 132.802 274.540
3.650 25.000 23.542 135.352 235.476
3.660 25.000 23.684 137.917 277.617
3.670 25.000 24.108 140.672 273.374
3.680 25.000 23.724 143.311 254.274
3.690 25.000 23.967 145.888 261.319
3.700 25.000 23.891 148.375 236.089
3.710 25.000 23.717 150.907 270.240
3.720 25.000 24.127 153.675 283.303
3.730 25.000 24.412 156.341 249.878
3.740 25.000 24.125 158.783 238.618
3.750 25.000 24.260 161.200 244.740
3.760 25.000 24.636 163.744 264.192
3.770 25.000 24.390 166.209 228.473
3.780 25.000 24.515 168.712 272.316
3.790 25.000 24.747 171.383 262.033
3.800 25.000 24.536 173.805 222.251
3.810 25.000 24.636 176.209 258.475
3.820 25.000 24.755 178.614 222.714
3.830 25.000 24.697 180.941 242.366
3.840 25.000 25.122 183.250 219.746
3.850 25.000 24.916 185.608 251.825
3.860 25.000 24.884 188.089 244.378
3.870 25.000 24.997 190.635 264.859
3.880 25.000 25.200 193.139 235.866
3.890 25.000 25.382 195.312 198.848
3.900 25.000 25.311 197.399 218.445
3.910 25.000 25.138 199.673 236.351
3.920 25.000 25.444 201.982 225.535
3.930 25.000 25.289 204.364 250.822
3.940 25.000 25.404 206.616 199.577
3.950 25.000 25.228 208.728 222.897
3.960 25.000 25.318 211.166 264.591
3.970 25.000 25.371 213.752 252.629
3.980 25.000 25.387 216.391 275.191
3.990 25.000 25.560 219.167 280.076
4.000 25.000 25.200 221.889 264.253
4.010 25.000 25.452 224.588 275.603
4.020 25.000 24.978 227.252 257.086
4.030 25.000 25.332 230.066 305.905
4.040 25.000 25.155 233.009 282.649
4.050 25.000 25.156 235.780 271.545
4.060 25.000 25.407 238.714 315.181
4.070 25.000 25.289 241.850 311.969
4.080 25.000 25.697 244.895 297.139
4.090 25.000 25.058 248.039 331.587
4.100 25.000 25.399 251.381 336.755
4.110 25.000 25.199 254.556 298.341
4.120 10.000 25.385 257.764 343.123
4.130 10.000 24.877 261.336 371.546
4.140 10.000 23.681 265.448 450.419
4.150 10.000 22.728 270.427 545.523
4.160 10.000 21.848 276.256 620.566
4.170 10.000 21.216 282.689 666.178
4.180 10.000 21.140 289.598 715.641
4.190 10.000 20.376 297.157 796.059
4.200 10.000 20.391 305.258 824.149
4.210 10.000 20.178 313.177 759.703
4.220 10.000 18.954 318.867 378.300
4.230 10.000 14.623 320.588 -34.284
4.240 10.000 12.839 319.657 -151.947
4.250 10.000 12.872 318.052 -168.949
4.260 10.000 13.014 316.683 -104.912
4.270 10.000 12.894 315.564 -118.926
4.280 10.000 13.055 313.563 -281.258
4.290 10.000 12.692 311.632 -104.791
4.300 10.000 12.937 310.181 -185.533
4.310 10.000 12.817 308.313 -187.992
4.320 10.000 12.465 306.661 -142.527
4.330 10.000 12.785 304.594 -270.827
4.340 10.000 12.288 302.675 -112.915
4.350 10.000 12.478 300.608 -300.535
4.360 10.000 12.401 298.529 -115.236
4.370 10.000 12.260 296.856 -219.305
4.380 10.000 12.461 294.961 -159.794
4.390 10.000 12.043 293.220 -188.495
4.400 10.000 12.360 290.793 -296.900
4.410 10.000 11.925 288.615 -138.621
4.420 10.000 12.179 286.531 -278.165
4.430 10.000 11.787 284.503 -127.495
4.440 10.000 11.991 282.326 -307.585
4.450 10.000 11.713 280.017 -154.525
4.460 10.000 11.697 278.203 -208.240
4.470 10.000 11.815 276.022 -228.022
4.480 10.000 11.400 273.944 -187.689
4.490 10.000 11.778 271.462 -308.689
4.500 10.000 11.285 269.197 -144.319
4.510 10.000 11.640 267.309 -233.257
4.520 10.000 11.274 265.455 -137.442
4.530 10.000 11.351 263.213 -310.780
4.540 10.000 11.306 260.842 -163.618
4.550 10.000 11.175 258.675 -269.907
4.560 10.000 11.343 256.393 -186.444
4.570 10.000 10.955 254.444 -203.409
4.580 10.000 11.328 252.222 -241.014
4.590 10.000 10.675 250.168 -169.765
4.600 10.000 11.091 247.806 -302.673
4.610 10.000 10.617 245.466 -165.077
4.620 10.000 10.958 243.398 -248.766
4.630 10.000 10.620 241.397 -151.340
4.640 10.000 10.778 238.962 -335.699
4.650 10.000 10.610 236.437 -169.348
4.660 10.000 10.601 233.886 -340.751
4.670 10.000 10.669 231.291 -178.378
4.680 10.000 10.553 229.171 -245.484
4.690 10.000 10.561 226.961 -196.662
4.700 10.000 10.262 224.757 -244.026
4.710 10.000 10.540 222.420 -223.422
4.720 10.000 10.104 220.201 -220.317
4.730 10.000 10.416 217.718 -276.243
4.740 10.000 10.022 215.396 -188.269
4.750 10.000 10.272 212.864 -318.110
4.760 10.000 9.962 210.406 -173.405
4.770 10.000 10.195 207.731 -361.833
4.780 10.000 9.881 205.031 -177.811
4.790 10.000 9.904 202.489 -330.734
4.800 10.000 9.796 199.944 -178.456
4.810 10.000 9.849 197.661 -278.110
4.820 10.000 9.762 195.264 -201.335
4.830 10.000 9.581 192.998 -251.825
4.840 10.000 9.852 190.684 -210.906
4.850 10.000 9.394 188.427 -240.428
4.860 10.000 9.758 186.106 -223.946
4.870 10.000 9.280 183.707 -255.613
4.880 10.000 9.789 181.278 -230.246
4.890 10.000 9.309 178.987 -228.129
4.900 10.000 9.794 176.647 -239.750
4.910 10.000 9.176 174.213 -246.976
4.920 10.000 9.847 171.856 -224.521
4.930 10.000 9.195 169.445 -257.492
4.940 10.000 9.789 167.052 -221.429
4.950 10.000 9.150 164.528 -283.331
4.960 10.000 9.964 162.197 -182.840
4.970 10.000 9.183 159.802 -296.076
4.980 10.000 9.850 157.480 -168.482
4.990 10.000 9.242 155.058 -315.662
5.000 10.000 9.630 152.701 -155.851
5.010 10.000 9.453 150.191 -346.252
5.020 10.000 9.428 147.623 -167.265
5.030 10.000 9.656 145.183 -320.790
5.040 10.000 9.122 142.622 -191.502
5.050 10.000 9.814 140.216 -289.506
5.060 10.000 9.017 137.655 -222.817
5.070 10.000 9.782 135.193 -269.519
5.080 10.000 8.966 132.390 -291.146
5.090 10.000 9.915 129.824 -222.085
5.100 10.000 8.957 127.184 -305.831
5.110 10.000 9.881 124.799 -171.099
5.120 10.000 9.176 122.309 -327.047
5.130 10.000 9.790 119.942 -146.363
5.140 10.000 9.609 117.636 -314.691
5.150 10.000 9.509 115.473 -118.040
5.160 10.000 10.000 113.432 -290.053
5.170 10.000 8.912 110.651 -266.204
5.180 10.000 10.183 108.483 -167.475
5.190 10.000 8.897 106.093 -310.398
5.200 10.000 10.229 104.059 -96.396
5.210 10.000 9.172 102.054 -304.744
5.220 10.000 10.033 100.242 -57.730
5.230 10.000 9.774 98.593 -271.892
5.240 10.000 9.404 96.792 -88.346
5.250 10.000 10.260 95.311 -207.847
5.260 10.000 8.604 93.041 -246.199
5.270 10.000 10.413 91.138 -134.464
5.280 10.000 8.553 88.537 -385.663
5.290 10.000 10.091 86.311 -59.552
5.300 10.000 9.182 84.339 -334.948
5.310 10.000 9.506 82.357 -61.323
5.320 10.000 9.941 80.677 -274.855
5.330 10.000 8.507 78.128 -234.873
5.340 10.000 10.328 76.412 -108.358
5.350 10.000 8.641 74.149 -344.266
5.360 10.000 10.234 72.379 -9.678
5.370 10.000 9.474 70.845 -297.156
5.380 10.000 10.029 69.308 -10.113
5.390 10.000 10.341 68.030 -245.484
5.400 10.000 9.209 66.368 -86.945
5.410 10.000 10.716 65.176 -151.422
5.420 10.000 8.793 63.379 -207.990
5.430 10.000 10.750 61.925 -82.823
5.440 10.000 8.452 59.956 -310.898
5.450 10.000 10.713 58.461 11.889
5.460 10.000 8.900 57.048 -294.625
5.470 10.000 10.582 55.850 55.008
5.480 10.000 9.820 54.836 -257.649
5.490 10.000 10.125 53.686 27.648
5.500 10.000 9.990 52.780 -209.011
5.510 10.000 9.877 51.692 -8.588
5.520 10.000 10.056 50.631 -203.544
5.530 10.000 9.737 49.487 -25.305
5.540 10.000 10.185 48.477 -176.699
5.550 10.000 9.578 47.452 -28.239
5.560 10.000 10.144 46.364 -189.340
5.570 10.000 9.622 45.337 -16.224
5.580 10.000 10.220 44.428 -165.511
5.590 10.000 9.537 43.541 -11.916
5.600 10.000 10.435 42.799 -136.382
5.610 10.000 9.215 41.935 -36.443
5.620 10.000 10.364 41.027 -145.248
5.630 10.000 9.380 40.082 -43.683
5.640 10.000 10.369 39.192 -134.368
5.650 10.000 9.336 38.296 -44.819
5.660 10.000 10.297 37.425 -129.424
5.670 10.000 9.585 36.589 -37.780
5.680 10.000 10.262 35.664 -147.073
5.690 10.000 9.385 34.693 -47.083
5.700 10.000 10.141 33.718 -148.074
5.710 10.000 9.709 32.883 -18.839
5.720 10.000 9.866 32.008 -156.204
5.730 10.000 9.904 31.186 -8.121
5.740 10.000 9.790 30.418 -145.607
5.750 10.000 10.042 29.459 -46.195
5.760 10.000 9.454 28.660 -113.585
5.770 10.000 10.322 27.920 -34.334
5.780 10.000 9.500 27.271 -95.462
5.790 10.000 10.335 26.515 -55.800
5.800 10.000 9.491 25.767 -93.869
5.810 10.000 10.016 24.914 -76.727
5.820 10.000 9.664 24.191 -67.827
5.830 10.000 9.921 23.590 -52.383
5.840 10.000 9.792 22.937 -78.079
5.850 10.000 9.870 22.205 -68.526
5.860 10.000 9.792 21.523 -67.867
5.870 10.000 9.879 20.884 -59.946
5.880 10.000 9.748 20.201 -76.534
5.890 10.000 9.832 19.330 -97.632
5.900 10.000 9.809 18.418 -84.912
5.910 10.000 9.736 17.683 -61.917
5.920 10.000 9.903 17.029 -68.914
5.930 10.000 9.705 16.312 -74.547
5.940 10.000 9.877 15.519 -83.969
5.950 10.000 9.725 14.697 -80.594
5.960 10.000 9.818 13.857 -87.377
5.970 10.000 9.763 12.969 -90.258
5.980 10.000 9.799 12.142 -75.120
5.990 10.000 9.754 11.393 -74.633
6.000 10.000 9.763 10.606 -82.802
6.010 10.000 9.684 9.757 -86.990
6.020 10.000 9.781 8.808 -102.714
6.030 10.000 9.608 7.840 -91.039
6.040 10.000 9.788 6.960 -84.808
6.050 10.000 9.721 6.127 -81.786
6.060 10.000 9.745 5.335 -76.739
6.070 10.000 9.664 4.511 -88.054
6.080 10.000 9.736 3.820 -50.167
6.090 10.000 9.787 3.338 -46.212
6.100 10.000 9.779 2.841 -53.227
6.110 10.000 9.670 2.302 -54.477
6.120 10.000 9.778 1.864 -33.058
6.130 10.000 9.903 1.520 -35.911
6.140 10.000 9.750 1.197 -28.607
6.150 10.000 9.715 0.919 -26.963
6.160 10.000 9.752 0.675 -21.910
6.170 10.000 9.903 0.486 -15.828
6.180 10.000 9.753 0.340 -13.420
6.190 10.000 9.771 0.175 -19.573
6.200 10.000 9.871 0.105 5.571
6.210 10.000 9.838 0.172 7.865
6.220 10.000 9.841 0.213 0.407
6.230 10.000 9.963 0.289 14.767
6.240 10.000 9.875 0.389 5.128
6.250 10.000 9.824 0.383 -6.223
6.260 10.000 9.813 0.371 3.783
6.270 10.000 10.078 0.555 33.000
6.280 10.000 9.973 0.837 23.490
6.290 10.000 9.899 1.123 33.656
6.300 10.000 9.943 1.390 19.650
6.310 10.000 9.929 1.677 37.871
6.320 10.000 9.905 2.095 45.672
6.330 10.000 10.096 2.510 37.321
6.340 10.000 10.014 2.846 29.924
6.350 10.000 9.947 3.230 46.723
6.360 10.000 9.955 3.640 35.475
6.370 10.000 10.103 4.073 50.951
6.380 10.000 10.059 4.565 47.545
6.390 10.000 9.991 4.893 18.118
6.400 10.000 10.169 5.291 61.423
6.410 10.000 10.061 5.708 22.076
6.420 10.000 10.073 5.934 22.996
6.430 10.000 10.102 6.186 27.435
6.440 10.000 10.096 6.454 26.176
6.450 10.000 10.134 6.758 34.661
6.460 10.000 10.062 7.070 27.671
6.470 10.000 10.099 7.329 24.069
6.480 10.000 10.043 7.605 31.265
6.490 10.000 10.170 7.883 24.224
6.500 10.000 10.065 8.047 8.615
6.510 10.000 10.058 8.093 0.675
6.520 10.000 10.159 8.100 0.687
6.530 10.000 10.173 8.131 5.386
6.540 10.000 10.046 8.289 26.353
6.550 10.000 10.156 8.450 5.747
6.560 10.000 10.033 8.475 -0.781
6.570 10.000 10.207 8.562 18.191
6.580 10.000 10.017 8.645 -1.436
