# covent_pc_7
# Captured 2020-06-21 05:21:40.929939 by unknown user
# Built at revision 050777a (dirty)
time(sec)  pc_setpoint  pressure  volume  net_flow
2.300  5.000  4.863  18.836  -113.608
2.310  5.000  4.941  17.751  -103.434
2.320  5.000  4.887  16.721  -102.591
2.330  5.000  4.938  15.743  -92.875
2.340  5.000  4.952  14.829  -90.045
2.350  5.000  4.891  13.951  -85.520
2.360  5.000  4.888  13.171  -70.546
2.370  5.000  4.937  12.412  -81.191
2.380  5.000  4.919  11.612  -78.716
2.390  5.000  4.911  10.855  -72.667
2.400  5.000  4.815  10.206  -57.338
2.410  5.000  4.842  9.630  -57.832
2.420  5.000  4.980  9.082  -51.700
2.430  5.000  4.877  8.645  -35.703
2.440  5.000  4.880  8.236  -46.089
2.450  5.000  4.956  7.784  -44.290
2.460  5.000  4.978  7.329  -46.694
2.470  5.000  4.945  6.956  -27.875
2.480  5.000  4.891  6.763  -10.875
2.490  5.000  4.925  6.617  -18.292
2.500  5.000  5.007  6.409  -23.347
2.510  5.000  5.030  6.146  -29.091
2.520  5.000  4.955  5.952  -9.890
2.530  5.000  4.948  5.811  -18.282
2.540  5.000  4.991  5.689  -6.150
2.550  5.000  4.944  5.625  -6.617
2.560  5.000  5.004  5.557  -6.993
2.570  5.000  5.098  5.419  -20.634
2.580  5.000  4.979  5.345  5.923
2.590  5.000  4.974  5.333  -8.303
2.600  5.000  5.040  5.183  -21.678
2.610  5.000  4.937  5.075  0.009
2.620  5.000  5.009  5.045  -5.895
2.630  5.000  5.071  5.024  1.660
2.640  5.000  5.103  5.003  -5.946
2.650  5.000  5.017  4.931  -8.380
2.660  5.000  5.080  4.819  -14.010
2.670  5.000  5.143  4.671  -15.621
2.680  5.000  5.086  4.570  -4.628
2.690  5.000  5.017  4.558  2.177
2.700  5.000  5.048  4.541  -5.517
2.710  5.000  5.081  4.523  2.036
2.720  5.000  5.091  4.477  -11.414
2.730  5.000  5.077  4.358  -12.357
2.740  5.000  5.169  4.236  -11.949
2.750  5.000  5.062  4.209  6.547
2.760  5.000  5.052  4.227  -2.953
2.770  5.000  5.026  4.202  -2.014
2.780  5.000  5.093  4.166  -5.325
2.790  5.000  5.050  4.072  -13.342
2.800  5.000  5.037  3.890  -23.089
2.810  5.000  5.008  3.738  -7.272
2.820  5.000  5.089  3.618  -16.726
2.830  5.000  5.061  3.513  -4.330
2.840  5.000  5.035  3.449  -8.506
2.850  5.000  4.887  3.348  -11.674
2.860  5.000  5.092  3.237  -10.468
2.870  5.000  4.988  3.144  -8.105
2.880  5.000  5.025  3.033  -14.247
2.890  5.000  5.036  2.923  -7.725
2.900  5.000  4.890  2.897  2.558
2.910  5.000  4.991  2.851  -11.647
2.920  5.000  5.082  2.712  -16.310
2.930  5.000  5.051  2.585  -9.005
2.940  5.000  4.960  2.464  -15.216
2.950  5.000  5.055  2.289  -19.742
2.960  5.000  4.946  2.180  -2.036
2.970  5.000  5.050  2.167  -0.672
2.980  5.000  4.953  2.141  -4.551
2.990  5.000  4.956  2.114  -0.860
3.000  5.000  4.946  2.022  -17.564
3.010  5.000  4.955  1.893  -8.046
3.020  5.000  4.993  1.791  -12.527
3.030  5.000  5.012  1.656  -14.488
3.040  5.000  4.982  1.604  4.261
3.050  5.000  4.977  1.577  -9.644
3.060  5.000  4.956  1.522  -1.402
3.070  5.000  4.943  1.476  -7.870
3.080  5.000  4.979  1.362  -14.823
3.090  5.000  4.970  1.257  -6.235
3.100  5.000  5.004  1.234  1.576
3.110  5.000  4.900  1.285  8.675
3.120  5.000  4.940  1.320  -1.696
3.130  5.000  5.006  1.263  -9.717
3.140  5.000  5.011  1.209  -0.983
3.150  5.000  4.960  1.247  8.580
3.160  5.000  4.926  1.256  -6.935
3.170  5.000  4.904  1.273  10.379
3.180  5.000  5.020  1.242  -16.544
3.190  5.000  4.966  1.159  -0.106
3.200  5.000  5.032  1.094  -12.866
3.210  5.000  5.008  1.063  6.598
3.220  5.000  5.027  1.053  -8.416
3.230  5.000  4.990  0.967  -8.855
3.240  5.000  5.020  0.886  -7.280
3.250  5.000  5.039  0.810  -7.987
3.260  5.000  5.025  0.783  2.558
3.270  5.000  4.983  0.815  3.847
3.280  5.000  4.992  0.841  1.342
3.290  5.000  4.961  0.811  -7.310
3.300  5.000  4.955  0.794  3.856
3.310  5.000  4.968  0.818  0.900
3.320  5.000  5.003  0.847  4.911
3.330  5.000  5.111  0.861  -2.121
3.340  5.000  4.999  0.847  -0.564
3.350  5.000  5.006  0.925  16.144
3.360  5.000  5.070  1.033  5.400
3.370  5.000  5.005  1.020  -7.939
3.380  5.000  5.062  1.052  14.303
3.390  5.000  5.041  1.114  -1.963
3.400  5.000  4.980  1.106  0.435
3.410  5.000  5.089  1.019  -17.837
3.420  5.000  5.069  0.929  -0.216
3.430  5.000  5.045  0.888  -7.908
3.440  5.000  5.095  0.802  -9.278
3.450  5.000  5.032  0.752  -0.855
3.460  5.000  5.063  0.682  -13.051
3.470  5.000  5.093  0.583  -6.838
3.480  5.000  5.053  0.504  -8.960
3.490  8.000  5.040  0.431  -5.546
3.500  11.000  5.213  0.781  75.551
3.510  14.000  5.538  2.496  267.468
3.520  17.000  7.863  5.436  320.435
3.530  20.000  10.237  9.077  407.804
3.540  23.000  12.546  13.332  443.304
3.550  26.001  15.073  18.332  556.472
3.560  29.000  17.678  25.371  851.634
3.570  32.000  20.108  32.813  636.779
3.580  35.000  23.375  38.747  550.035
3.590  35.000  24.599  44.718  644.222
3.600  35.000  26.122  51.234  658.944
3.610  35.000  27.920  57.465  587.356
3.620  35.000  29.166  63.028  525.229
3.630  35.000  30.401  68.484  565.966
3.640  35.000  31.261  74.028  542.660
3.650  35.000  31.820  80.137  679.225
3.660  35.000  33.361  86.031  499.677
3.670  35.000  33.902  91.285  550.720
3.680  35.000  34.327  96.946  581.898
3.690  35.000  35.495  102.503  529.496
3.700  35.000  35.846  108.045  578.557
3.710  35.000  35.887  113.845  581.745
3.720  35.000  36.120  119.323  513.644
3.730  35.000  36.865  124.716  565.310
3.740  35.000  36.828  129.990  489.258
3.750  35.000  36.179  134.788  470.570
3.760  35.000  35.690  139.332  438.261
3.770  35.000  35.129  143.570  409.302
3.780  35.000  35.061  147.422  361.105
3.790  35.000  34.451  151.234  401.227
3.800  35.000  34.267  155.224  396.728
3.810  35.000  34.474  159.505  459.503
3.820  35.000  34.363  164.029  445.241
3.830  35.000  36.277  168.331  415.202
3.840  35.000  34.850  172.683  455.080
3.850  35.000  36.427  176.899  388.273
3.860  35.000  35.845  180.757  383.354
3.870  35.000  35.852  184.525  370.369
3.880  35.000  35.844  188.084  341.303
3.890  35.000  35.729  191.670  375.970
3.900  35.000  35.708  195.434  376.798
3.910  35.000  36.261  199.352  406.917
3.920  35.000  35.706  203.286  379.895
3.930  35.000  36.531  206.809  324.511
3.940  35.000  35.574  210.117  337.113
3.950  35.000  35.560  213.299  299.250
3.960  35.000  34.986  216.270  294.972
3.970  35.000  34.673  219.087  268.408
3.980  35.000  35.235  221.803  274.864
3.990  35.000  34.695  224.659  296.302
4.000  35.000  34.867  227.541  280.228
4.010  35.000  35.050  230.523  316.109
4.020  35.000  35.518  233.389  257.072
4.030  35.000  35.493  235.986  262.449
4.040  35.000  35.285  238.450  230.227
4.050  35.000  35.625  240.759  231.642
4.060  35.000  35.392  243.110  238.615
4.070  35.000  35.303  245.491  237.392
4.080  35.000  35.231  247.746  213.753
4.090  35.000  34.727  249.963  229.586
4.100  35.000  35.086  252.359  249.654
4.110  35.000  35.169  254.682  214.958
4.120  35.000  35.326  256.768  202.243
4.130  35.000  35.311  258.687  181.660
4.140  35.000  35.734  260.558  192.441
4.150  35.000  35.962  262.443  184.659
4.160  35.000  35.985  264.368  200.131
4.170  35.000  36.177  266.318  189.978
4.180  35.000  35.915  268.274  201.292
4.190  35.000  35.518  270.177  179.204
4.200  35.000  35.191  271.869  159.170
4.210  35.000  35.083  273.292  125.529
4.220  35.000  35.499  274.336  83.228
4.230  35.000  35.265  275.369  123.447
4.240  35.000  34.817  276.655  133.734
4.250  35.000  35.080  277.835  102.323
4.260  35.000  34.941  278.944  119.438
4.270  35.000  35.112  280.193  130.385
4.280  35.000  34.550  281.485  128.056
4.290  35.000  35.451  282.638  102.430
4.300  35.000  35.611  283.538  77.663
4.310  35.000  35.247  284.325  79.697
4.320  35.000  34.708  285.332  121.785
4.330  35.000  35.314  286.102  32.111
4.340  35.000  35.249  286.681  83.608
4.350  35.000  35.198  287.438  67.891
4.360  35.000  34.911  288.143  73.148
4.370  35.000  35.144  288.701  38.324
4.380  35.000  35.075  289.122  46.068
4.390  35.000  35.231  289.598  49.069
4.400  35.000  34.983  290.141  59.478
4.410  35.000  34.848  290.813  74.916
4.420  35.000  35.321  291.288  20.203
4.430  35.000  34.745  291.663  54.634
4.440  35.000  35.232  292.098  32.559
4.450  35.000  35.162  292.520  51.674
4.460  35.000  35.118  292.991  42.685
4.470  35.000  35.031  293.442  47.463
4.480  35.000  35.043  293.806  25.368
4.490  5.000  35.396  293.805  -25.642
4.500  5.000  34.654  291.934  -348.603
4.510  5.000  29.032  283.903  -1257.490
4.520  5.000  22.639  275.181  -486.184
4.530  5.000  20.956  269.316  -687.548
4.540  5.000  18.404  262.903  -595.012
4.550  5.000  17.420  257.257  -534.032
4.560  5.000  16.133  251.929  -531.496
4.570  5.000  15.465  246.715  -511.413
4.580  5.000  14.861  241.640  -503.598
4.590  5.000  14.454  236.620  -500.380
4.600  5.000  13.927  231.741  -475.525
4.610  5.000  13.610  227.013  -469.997
4.620  5.000  13.254  222.290  -474.621
4.630  5.000  13.047  217.592  -464.943
4.640  5.000  12.752  212.989  -455.397
4.650  5.000  12.469  208.450  -452.663
4.660  5.000  12.223  204.011  -435.251
4.670  5.000  11.965  199.693  -428.427
4.680  5.000  11.770  195.381  -433.935
4.690  5.000  11.567  191.034  -435.489
4.700  5.000  11.323  186.803  -410.610
4.710  5.000  11.149  182.689  -412.196
4.720  5.000  10.986  178.499  -425.825
4.730  5.000  10.773  174.325  -408.884
4.740  5.000  10.568  170.292  -397.897
4.750  5.000  10.343  166.244  -411.673
4.760  5.000  10.163  162.259  -385.380
4.770  5.000  9.952  158.473  -371.924
4.780  5.000  9.825  154.759  -370.766
4.790  5.000  9.674  150.993  -382.364
4.800  5.000  9.569  147.214  -373.459
4.810  5.000  9.372  143.503  -368.871
4.820  5.000  9.122  139.897  -352.265
4.830  5.000  9.000  136.371  -352.911
4.840  5.000  8.906  132.858  -349.658
4.850  5.000  8.754  129.389  -344.147
4.860  5.000  8.621  125.983  -337.178
4.870  5.000  8.451  122.628  -333.783
4.880  5.000  8.292  119.339  -323.962
4.890  5.000  8.115  116.112  -321.510
4.900  5.000  8.042  112.883  -324.341
4.910  5.000  7.870  109.696  -313.038
4.920  5.000  7.718  106.582  -309.834
4.930  5.000  7.596  103.475  -311.282
4.940  5.000  7.473  100.400  -303.959
4.950  5.000  7.344  97.386  -298.723
4.960  5.000  7.239  94.400  -298.526
4.970  5.000  7.109  91.465  -288.596
4.980  5.000  6.932  88.611  -282.053
4.990  5.000  6.804  85.793  -281.541
5.000  5.000  6.695  83.030  -271.076
5.010  5.000  6.573  80.364  -262.195
5.020  5.000  6.445  77.738  -262.992
5.030  5.000  6.397  75.120  -260.680
5.040  5.000  6.308  72.499  -263.342
5.050  5.000  6.146  69.905  -255.576
5.060  5.000  6.069  67.382  -249.065
5.070  5.000  5.936  64.932  -241.017
5.080  5.000  5.812  62.490  -247.308
5.090  5.000  5.759  60.048  -241.085
5.100  5.000  5.629  57.656  -237.373
5.110  5.000  5.546  55.301  -233.490
5.120  5.000  5.451  53.008  -225.212
5.130  5.000  5.289  50.795  -217.410
5.140  5.000  5.192  48.663  -208.872
5.150  5.000  5.163  46.504  -222.988
5.160  5.000  5.057  44.312  -215.247
5.170  5.000  4.989  42.211  -205.207
5.180  5.000  4.870  40.169  -203.115
5.190  5.000  4.720  38.188  -193.076
5.200  5.000  4.719  36.263  -191.867
5.210  5.000  4.662  34.338  -193.208
5.220  5.000  4.632  32.475  -179.402
5.230  5.000  4.550  30.728  -169.946
5.240  5.000  4.601  29.145  -146.679
5.250  5.000  4.683  27.714  -139.594
5.260  5.000  4.724  26.353  -132.549
5.270  5.000  4.786  25.035  -131.003
5.280  5.000  4.918  23.739  -128.069
5.290  5.000  4.859  22.540  -111.978
5.300  5.000  4.957  21.417  -112.618
5.310  5.000  4.893  20.342  -102.341
5.320  5.000  4.939  19.309  -104.248
5.330  5.000  4.915  18.306  -96.315
5.340  5.000  4.921  17.350  -94.921
5.350  5.000  4.905  16.447  -85.778
5.360  5.000  4.891  15.589  -85.824
5.370  5.000  4.911  14.780  -75.977
5.380  5.000  4.929  14.033  -73.375
5.390  5.000  4.883  13.336  -66.059
5.400  5.000  4.999  12.646  -71.891
5.410  5.000  4.876  11.975  -62.273
5.420  5.000  4.858  11.359  -60.851
5.430  5.000  4.897  10.817  -47.511
5.440  5.000  4.989  10.329  -50.156
5.450  5.000  4.886  9.841  -47.513
5.460  5.000  4.925  9.370  -46.657
5.470  5.000  4.905  8.961  -35.124
5.480  5.000  4.875  8.651  -26.974
5.490  5.000  5.002  8.374  -28.356
5.500  5.000  5.038  8.053  -35.792
5.510  5.000  5.038  7.771  -20.760
5.520  5.000  5.002  7.499  -33.557
5.530  5.000  4.945  7.245  -17.223
5.540  5.000  4.972  7.070  -17.761
5.550  5.000  4.982  6.868  -22.636
5.560  5.000  4.967  6.726  -5.822
5.570  5.000  5.001  6.638  -11.679
5.580  5.000  5.024  6.542  -7.586
5.590  5.000  4.955  6.429  -15.078
5.600  5.000  4.988  6.296  -11.453
5.610  5.000  4.992  6.127  -22.350
5.620  5.000  4.988  6.021  1.044
5.630  5.000  4.958  5.969  -11.320
5.640  5.000  4.982  5.878  -6.842
5.650  5.000  5.034  5.813  -6.310
5.660  5.000  5.080  5.676  -21.009
5.670  5.000  5.100  5.461  -22.051
5.680  5.000  4.988  5.337  -2.752
5.690  5.000  5.034  5.299  -4.773
5.700  5.000  5.084  5.223  -10.415
5.710  5.000  5.029  5.216  9.039
5.720  5.000  5.042  5.248  -2.788
5.730  5.000  4.981  5.257  4.713
5.740  5.000  5.063  5.275  -1.172
5.750  5.000  5.114  5.300  6.140
5.760  5.000  5.025  5.320  -2.053
5.770  5.000  5.070  5.297  -2.652
5.780  5.000  5.094  5.267  -3.296
5.790  5.000  5.020  5.225  -5.031
5.800  5.000  5.041  5.167  -6.697
5.810  5.000  5.008  5.137  0.738
5.820  5.000  5.007  5.099  -8.216
5.830  5.000  5.104  5.012  -9.199
5.840  5.000  5.093  4.890  -15.211
5.850  5.000  5.005  4.801  -2.556
5.860  5.000  5.058  4.778  -2.206
5.870  5.000  5.099  4.693  -14.697
5.880  5.000  5.137  4.558  -12.251
5.890  5.000  4.933  4.473  -4.871
5.900  5.000  5.034  4.413  -7.114
5.910  5.000  5.043  4.288  -17.837
5.920  5.000  5.096  4.163  -7.146
5.930  5.000  4.949  4.115  -2.513
5.940  5.000  4.992  4.021  -16.269
5.950  5.000  5.000  3.910  -5.897
5.960  5.000  4.953  3.881  0.142
5.970  5.000  5.044  3.803  -15.770
5.980  5.000  4.955  3.684  -8.130
5.990  5.000  4.907  3.656  2.602
6.000  5.000  4.967  3.692  4.650
6.010  5.000  4.976  3.736  4.021
6.020  5.000  5.001  3.714  -8.276
6.030  5.000  5.030  3.595  -15.590
6.040  5.000  5.038  3.472  -8.952
6.050  5.000  4.973  3.381  -9.262
6.060  5.000  4.916  3.305  -5.962
6.070  5.000  4.913  3.232  -8.759
6.080  5.000  4.962  3.141  -9.348
6.090  5.000  4.988  3.063  -6.266
6.100  5.000  4.948  3.009  -4.578
6.110  5.000  4.945  2.970  -3.124
6.120  5.000  5.022  2.902  -10.529
6.130  5.000  5.087  2.844  -1.138
6.140  5.000  4.982  2.816  -4.297
6.150  5.000  4.945  2.741  -10.734
6.160  5.000  4.949  2.699  2.359
6.170  5.000  5.033  2.673  -7.582
6.180  5.000  4.961  2.592  -8.684
6.190  5.000  5.058  2.491  -11.546
6.200  5.000  5.010  2.407  -5.174
6.210  5.000  5.055  2.357  -4.941
6.220  5.000  4.918  2.305  -5.416
6.230  5.000  5.018  2.224  -10.730
6.240  5.000  5.007  2.151  -3.934
6.250  5.000  5.044  2.109  -4.373
6.260  5.000  5.040  2.037  -10.025
6.270  5.000  4.941  1.970  -3.378
6.280  5.000  4.952  1.971  3.528
6.290  5.000  5.057  2.037  9.610
6.300  5.000  4.975  2.049  -7.116
6.310  5.000  5.044  1.949  -12.888
6.320  5.000  5.038  1.843  -8.325
6.330  5.000  4.990  1.798  -0.750
6.340  5.000  4.960  1.832  7.690
6.350  5.000  5.082  1.800  -14.184
6.360  5.000  5.002  1.676  -10.513
6.370  5.000  4.996  1.602  -4.367
6.380  5.000  5.049  1.537  -8.644
6.390  5.000  5.013  1.483  -2.077
6.400  5.000  5.023  1.446  -5.441
6.410  5.000  5.010  1.412  -1.294
6.420  5.000  5.128  1.371  -6.893
6.430  5.000  5.053  1.262  -14.973
6.440  5.000  4.979  1.097  -17.961
6.450  5.000  4.979  0.954  -10.651
6.460  5.000  4.975  0.928  5.450
6.470  5.000  4.974  0.964  1.749
6.480  5.000  5.051  0.893  -16.067
6.490  5.000  5.040  0.801  -2.149
6.500  8.000  5.077  0.764  -5.416
6.510  11.000  5.189  1.260  104.638
6.520  14.000  5.729  3.132  269.892
6.530  17.000  7.799  6.182  339.978
6.540  20.000  10.280  9.752  374.055
6.550  23.000  12.455  13.911  457.783
6.560  26.000  15.146  18.958  551.589
6.570  29.000  17.758  25.189  694.766
6.580  32.000  20.242  32.200  707.440
6.590  35.000  23.139  38.853  623.068
6.600  35.000  24.564  45.104  626.982
6.610  35.000  26.549  51.224  597.085
6.620  35.000  27.776  56.963  550.918
6.630  35.000  29.140  62.650  586.433
6.640  35.000  30.496  68.339  551.372
6.650  35.000  31.381  73.946  569.878
6.660  35.000  32.280  79.621  565.351
6.670  35.000  32.322  85.392  588.825
6.680  35.000  34.008  90.877  508.059
6.690  35.000  34.448  96.293  575.228
